1	0.00001
2	0.00000
3	0.00000
4	0.00000
5	0.00001
6	0.00001
7	0.00000
8	0.00001
9	0.00001
10	0.00001
11	0.00001
12	0.00001
13	0.00001
14	0.00001
15	0.00001
16	0.00001
17	0.00002
18	0.00001
19	0.00001
20	0.00001
21	0.00001
22	0.00001
23	0.00001
24	0.00002
25	0.00002
26	0.00002
27	0.00002
28	0.00002
29	0.00002
30	0.00002
31	0.00002
32	0.00003
33	0.00003
34	0.00003
35	0.00002
36	0.00002
37	0.00003
38	0.00002
39	0.00003
40	0.00003
41	0.00003
42	0.00003
43	0.00003
44	0.00003
45	0.00003
46	0.00003
47	0.00003
48	0.00005
49	0.00004
50	0.00004
51	0.00004
52	0.00004
53	0.00004
54	0.00004
55	0.00004
56	0.00005
57	0.00005
58	0.00005
59	0.00005
60	0.00005
61	0.00005
62	0.00005
63	0.00005
64	0.00006
65	0.00006
66	0.00005
67	0.00006
68	0.00005
69	0.00006
70	0.00005
71	0.00005
72	0.00006
73	0.00005
74	0.00005
75	0.00006
76	0.00005
77	0.00006
78	0.00006
79	0.00005
80	0.00007
81	0.00007
82	0.00007
83	0.00007
84	0.00007
85	0.00007
86	0.00007
87	0.00007
88	0.00007
89	0.00007
90	0.00007
91	0.00007
92	0.00007
93	0.00007
94	0.00007
95	0.00007
96	0.00009
97	0.00008
98	0.00010
99	0.00008
100	0.00009
101	0.00009
102	0.00008
103	0.00008
104	0.00008
105	0.00009
106	0.00008
107	0.00008
108	0.00010
109	0.00008
110	0.00009
111	0.00008
112	0.00013
113	0.00010
114	0.00010
115	0.00010
116	0.00010
117	0.00010
118	0.00010
119	0.00010
120	0.00010
121	0.00010
122	0.00010
123	0.00011
124	0.00010
125	0.00010
126	0.00010
127	0.00010
128	0.00017
129	0.00012
130	0.00012
131	0.00012
132	0.00012
133	0.00012
134	0.00012
135	0.00012
136	0.00013
137	0.00012
138	0.00014
139	0.00012
140	0.00012
141	0.00012
142	0.00012
143	0.00012
144	0.00015
145	0.00014
146	0.00014
147	0.00014
148	0.00015
149	0.00014
150	0.00014
151	0.00014
152	0.00014
153	0.00014
154	0.00014
155	0.00014
156	0.00014
157	0.00014
158	0.00014
159	0.00015
160	0.00017
161	0.00016
162	0.00016
163	0.00016
164	0.00016
165	0.00016
166	0.00016
167	0.00016
168	0.00016
169	0.00017
170	0.00016
171	0.00016
172	0.00016
173	0.00016
174	0.00016
175	0.00016
176	0.00019
177	0.00019
178	0.00019
179	0.00020
180	0.00019
181	0.00019
182	0.00019
183	0.00019
184	0.00019
185	0.00019
186	0.00019
187	0.00019
188	0.00019
189	0.00020
190	0.00019
191	0.00020
192	0.00022
193	0.00022
194	0.00021
195	0.00021
196	0.00022
197	0.00021
198	0.00021
199	0.00021
200	0.00021
201	0.00024
202	0.00021
203	0.00021
204	0.00023
205	0.00021
206	0.00021
207	0.00021
208	0.00024
209	0.00024
210	0.00024
211	0.00025
212	0.00024
213	0.00024
214	0.00025
215	0.00024
216	0.00024
217	0.00024
218	0.00025
219	0.00024
220	0.00024
221	0.00024
222	0.00024
223	0.00024
224	0.00028
225	0.00028
226	0.00027
227	0.00027
228	0.00027
229	0.00027
230	0.00027
231	0.00027
232	0.00028
233	0.00032
234	0.00027
235	0.00027
236	0.00027
237	0.00027
238	0.00028
239	0.00027
240	0.00031
241	0.00030
242	0.00031
243	0.00031
244	0.00032
245	0.00031
246	0.00030
247	0.00031
248	0.00031
249	0.00031
250	0.00031
251	0.00030
252	0.00030
253	0.00031
254	0.00031
255	0.00032
256	0.00034
257	0.00025
258	0.00025
259	0.00025
260	0.00025
261	0.00025
262	0.00026
263	0.00025
264	0.00026
265	0.00025
266	0.00025
267	0.00029
268	0.00025
269	0.00026
270	0.00025
271	0.00025
272	0.00025
273	0.00025
274	0.00025
275	0.00025
276	0.00026
277	0.00025
278	0.00025
279	0.00025
280	0.00025
281	0.00025
282	0.00025
283	0.00025
284	0.00025
285	0.00025
286	0.00025
287	0.00025
288	0.00030
289	0.00030
290	0.00029
291	0.00029
292	0.00029
293	0.00029
294	0.00029
295	0.00033
296	0.00030
297	0.00029
298	0.00029
299	0.00029
300	0.00031
301	0.00029
302	0.00030
303	0.00033
304	0.00029
305	0.00030
306	0.00029
307	0.00029
308	0.00029
309	0.00029
310	0.00029
311	0.00030
312	0.00029
313	0.00029
314	0.00029
315	0.00029
316	0.00029
317	0.00030
318	0.00029
319	0.00029
320	0.00036
321	0.00034
322	0.00034
323	0.00035
324	0.00034
325	0.00034
326	0.00034
327	0.00033
328	0.00035
329	0.00034
330	0.00034
331	0.00035
332	0.00034
333	0.00035
334	0.00038
335	0.00034
336	0.00034
337	0.00034
338	0.00034
339	0.00034
340	0.00034
341	0.00034
342	0.00035
343	0.00034
344	0.00035
345	0.00033
346	0.00034
347	0.00034
348	0.00034
349	0.00035
350	0.00034
351	0.00034
352	0.00039
353	0.00039
354	0.00040
355	0.00039
356	0.00039
357	0.00039
358	0.00039
359	0.00041
360	0.00039
361	0.00039
362	0.00041
363	0.00040
364	0.00039
365	0.00039
366	0.00038
367	0.00038
368	0.00040
369	0.00039
370	0.00038
371	0.00039
372	0.00039
373	0.00040
374	0.00039
375	0.00039
376	0.00040
377	0.00040
378	0.00039
379	0.00039
380	0.00039
381	0.00038
382	0.00040
383	0.00038
384	0.00045
385	0.00045
386	0.00045
387	0.00051
388	0.00045
389	0.00044
390	0.00045
391	0.00063
392	0.00070
393	0.00051
394	0.00044
395	0.00044
396	0.00045
397	0.00045
398	0.00045
399	0.00044
400	0.00045
401	0.00044
402	0.00046
403	0.00044
404	0.00044
405	0.00044
406	0.00047
407	0.00044
408	0.00044
409	0.00046
410	0.00045
411	0.00044
412	0.00044
413	0.00045
414	0.00045
415	0.00044
416	0.00050
417	0.00050
418	0.00051
419	0.00049
419	0.00050
420	0.00050
421	0.00051
422	0.00050
423	0.00050
424	0.00051
425	0.00050
426	0.00050
427	0.00051
428	0.00052
429	0.00053
430	0.00050
431	0.00050
432	0.00052
433	0.00050
434	0.00052
435	0.00051
436	0.00050
437	0.00050
438	0.00050
439	0.00051
440	0.00050
441	0.00049
442	0.00049
443	0.00051
444	0.00051
445	0.00050
446	0.00051
447	0.00051
448	0.00057
449	0.00077
450	0.00089
451	0.00085
452	0.00087
453	0.00085
454	0.00087
455	0.00085
456	0.00088
457	0.00085
458	0.00084
459	0.00085
460	0.00088
461	0.00088
462	0.00086
463	0.00087
464	0.00086
465	0.00086
466	0.00086
467	0.00084
468	0.00086
469	0.00088
470	0.00085
471	0.00086
472	0.00086
473	0.00091
474	0.00086
475	0.00085
476	0.00086
477	0.00082
478	0.00087
479	0.00085
480	0.00098
481	0.00096
482	0.00097
483	0.00096
484	0.00098
485	0.00099
486	0.00096
487	0.00096
488	0.00098
489	0.00096
490	0.00097
491	0.00096
492	0.00097
493	0.00095
494	0.00094
495	0.00096
496	0.00099
497	0.00095
498	0.00097
499	0.00095
500	0.00098
501	0.00097
502	0.00097
503	0.00093
504	0.00098
505	0.00096
506	0.00099
507	0.00098
508	0.00098
509	0.00096
510	0.00097
511	0.00093
512	0.00170
513	0.00107
514	0.00107
515	0.00108
516	0.00109
517	0.00105
518	0.00105
519	0.00107
520	0.00108
521	0.00106
522	0.00107
523	0.00107
524	0.00108
525	0.00106
526	0.00109
527	0.00107
528	0.00106
529	0.00107
530	0.00110
531	0.00108
532	0.00108
533	0.00103
534	0.00107
535	0.00107
536	0.00110
537	0.00106
538	0.00108
539	0.00107
540	0.00105
541	0.00107
542	0.00106
543	0.00108
544	0.00117
545	0.00118
546	0.00120
547	0.00114
548	0.00119
549	0.00117
550	0.00119
551	0.00118
552	0.00117
553	0.00119
554	0.00113
555	0.00122
556	0.00119
557	0.00118
558	0.00118
559	0.00117
560	0.00117
561	0.00116
562	0.00117
563	0.00118
564	0.00123
565	0.00118
566	0.00118
567	0.00117
568	0.00119
569	0.00117
570	0.00117
571	0.00118
572	0.00119
573	0.00119
574	0.00105
575	0.00079
576	0.00088
577	0.00085
578	0.00086
579	0.00085
580	0.00087
581	0.00084
582	0.00088
583	0.00086
584	0.00086
585	0.00087
586	0.00085
587	0.00085
588	0.00086
589	0.00085
590	0.00086
591	0.00084
592	0.00093
593	0.00087
594	0.00087
595	0.00084
596	0.00087
597	0.00087
598	0.00086
599	0.00086
600	0.00087
601	0.00086
602	0.00087
603	0.00085
604	0.00087
605	0.00086
606	0.00086
607	0.00085
608	0.00095
609	0.00098
610	0.00095
611	0.00096
612	0.00106
613	0.00095
614	0.00097
615	0.00094
616	0.00095
617	0.00094
618	0.00094
619	0.00095
620	0.00098
621	0.00096
622	0.00095
623	0.00094
624	0.00098
625	0.00094
626	0.00095
627	0.00094
628	0.00095
629	0.00093
630	0.00095
631	0.00096
632	0.00097
633	0.00094
634	0.00094
635	0.00094
636	0.00095
637	0.00094
638	0.00095
639	0.00094
640	0.00106
641	0.00104
642	0.00104
643	0.00105
644	0.00103
645	0.00102
646	0.00103
647	0.00103
648	0.00105
649	0.00102
650	0.00102
651	0.00103
652	0.00105
653	0.00104
654	0.00107
655	0.00109
656	0.00103
657	0.00102
658	0.00104
659	0.00102
660	0.00103
661	0.00102
662	0.00105
663	0.00104
664	0.00105
665	0.00102
666	0.00103
667	0.00102
668	0.00104
669	0.00103
670	0.00102
671	0.00103
672	0.00115
673	0.00111
674	0.00111
675	0.00111
676	0.00112
677	0.00114
678	0.00112
679	0.00111
680	0.00113
681	0.00114
682	0.00112
683	0.00110
684	0.00113
685	0.00111
686	0.00112
687	0.00112
688	0.00111
689	0.00112
690	0.00114
691	0.00112
692	0.00112
693	0.00109
694	0.00115
695	0.00112
696	0.00112
697	0.00111
698	0.00110
699	0.00112
700	0.00112
701	0.00111
702	0.00112
703	0.00110
704	0.00127
705	0.00121
706	0.00119
707	0.00121
708	0.00122
709	0.00121
710	0.00120
711	0.00120
712	0.00120
713	0.00120
714	0.00121
715	0.00121
716	0.00126
717	0.00120
718	0.00125
719	0.00119
720	0.00124
721	0.00121
722	0.00119
723	0.00121
724	0.00121
725	0.00118
726	0.00122
727	0.00120
728	0.00132
729	0.00122
730	0.00122
731	0.00119
732	0.00121
733	0.00120
734	0.00120
735	0.00121
736	0.00133
737	0.00129
738	0.00130
739	0.00129
740	0.00132
741	0.00130
742	0.00131
743	0.00132
744	0.00132
745	0.00130
746	0.00129
747	0.00130
748	0.00131
749	0.00128
750	0.00130
751	0.00131
752	0.00133
753	0.00129
754	0.00130
755	0.00129
756	0.00131
757	0.00130
758	0.00129
759	0.00130
760	0.00133
761	0.00130
762	0.00132
763	0.00179
764	0.00196
765	0.00197
766	0.00193
767	0.00196
768	0.00212
769	0.00209
770	0.00206
771	0.00144
772	0.00144
773	0.00140
774	0.00140
775	0.00140
776	0.00141
777	0.00139
778	0.00140
779	0.00140
780	0.00141
781	0.00143
782	0.00143
783	0.00141
784	0.00140
785	0.00139
786	0.00141
787	0.00143
788	0.00141
789	0.00139
790	0.00141
791	0.00140
792	0.00208
793	0.00211
794	0.00211
795	0.00210
796	0.00212
797	0.00210
798	0.00208
799	0.00214
800	0.00227
801	0.00224
802	0.00224
803	0.00232
804	0.00230
805	0.00221
806	0.00225
807	0.00226
808	0.00228
809	0.00220
810	0.00225
811	0.00225
812	0.00225
813	0.00229
814	0.00225
815	0.00225
816	0.00222
817	0.00180
818	0.00158
819	0.00151
820	0.00152
821	0.00150
822	0.00151
823	0.00151
824	0.00152
825	0.00155
826	0.00149
827	0.00156
828	0.00150
829	0.00152
830	0.00152
831	0.00151
832	0.00163
833	0.00162
834	0.00162
835	0.00162
836	0.00164
837	0.00162
838	0.00162
