make build --directory=src -s
building num object lib/num
 linking num object lib
building num exec src

1, 0.00001
2, 0.00000
3, 0.00000
4, 0.00000
5, 0.00001
6, 0.00001
7, 0.00000
8, 0.00001
9, 0.00001
10, 0.00001
11, 0.00001
12, 0.00001
13, 0.00001
14, 0.00001
15, 0.00001
16, 0.00001
17, 0.00001
18, 0.00001
19, 0.00001
20, 0.00001
21, 0.00001
22, 0.00001
23, 0.00001
24, 0.00002
25, 0.00002
26, 0.00002
27, 0.00002
28, 0.00002
29, 0.00002
30, 0.00002
31, 0.00002
32, 0.00003
33, 0.00003
34, 0.00003
35, 0.00002
36, 0.00002
37, 0.00002
38, 0.00002
39, 0.00002
40, 0.00003
41, 0.00003
42, 0.00003
43, 0.00003
44, 0.00006
45, 0.00003
46, 0.00003
47, 0.00003
48, 0.00004
49, 0.00004
50, 0.00004
51, 0.00005
52, 0.00004
53, 0.00004
54, 0.00004
55, 0.00004
56, 0.00005
57, 0.00005
58, 0.00005
59, 0.00006
60, 0.00007
61, 0.00005
62, 0.00005
63, 0.00005
64, 0.00006
65, 0.00006
66, 0.00005
67, 0.00006
68, 0.00005
69, 0.00005
70, 0.00005
71, 0.00005
72, 0.00006
73, 0.00005
74, 0.00005
75, 0.00006
76, 0.00005
77, 0.00006
78, 0.00006
79, 0.00005
80, 0.00007
81, 0.00007
82, 0.00007
83, 0.00007
84, 0.00007
85, 0.00007
86, 0.00007
87, 0.00007
88, 0.00007
89, 0.00007
90, 0.00007
91, 0.00007
92, 0.00007
93, 0.00007
94, 0.00007
95, 0.00007
96, 0.00009
97, 0.00008
98, 0.00009
99, 0.00009
100, 0.00009
101, 0.00008
102, 0.00009
103, 0.00008
104, 0.00008
105, 0.00008
106, 0.00008
107, 0.00008
108, 0.00008
109, 0.00009
110, 0.00009
111, 0.00009
112, 0.00011
113, 0.00010
114, 0.00010
115, 0.00010
116, 0.00010
117, 0.00011
118, 0.00010
119, 0.00010
120, 0.00010
121, 0.00010
122, 0.00010
123, 0.00010
124, 0.00010
125, 0.00011
126, 0.00011
127, 0.00011
128, 0.00017
129, 0.00012
130, 0.00012
131, 0.00013
132, 0.00012
133, 0.00012
134, 0.00012
135, 0.00012
136, 0.00012
137, 0.00012
138, 0.00012
139, 0.00012
140, 0.00012
141, 0.00012
142, 0.00012
143, 0.00012
144, 0.00015
145, 0.00015
146, 0.00014
147, 0.00014
148, 0.00014
149, 0.00016
150, 0.00014
151, 0.00014
152, 0.00014
153, 0.00014
154, 0.00014
155, 0.00018
156, 0.00014
157, 0.00015
158, 0.00014
159, 0.00014
160, 0.00017
161, 0.00016
162, 0.00016
163, 0.00016
164, 0.00016
165, 0.00016
166, 0.00016
167, 0.00016
168, 0.00017
169, 0.00016
170, 0.00016
171, 0.00016
172, 0.00016
173, 0.00016
174, 0.00016
175, 0.00016
176, 0.00020
177, 0.00019
178, 0.00020
179, 0.00019
180, 0.00019
181, 0.00019
182, 0.00019
183, 0.00019
184, 0.00019
185, 0.00019
186, 0.00019
187, 0.00020
188, 0.00019
189, 0.00019
190, 0.00019
191, 0.00019
192, 0.00022
193, 0.00021
194, 0.00021
195, 0.00021
196, 0.00022
197, 0.00021
198, 0.00021
199, 0.00021
200, 0.00021
201, 0.00021
202, 0.00021
203, 0.00022
204, 0.00022
205, 0.00023
206, 0.00022
207, 0.00023
208, 0.00029
209, 0.00025
210, 0.00024
211, 0.00025
212, 0.00027
213, 0.00025
214, 0.00024
215, 0.00025
216, 0.00024
217, 0.00024
218, 0.00024
219, 0.00025
220, 0.00024
221, 0.00024
222, 0.00024
223, 0.00024
224, 0.00028
225, 0.00027
226, 0.00027
227, 0.00027
228, 0.00027
229, 0.00028
230, 0.00027
231, 0.00027
232, 0.00027
233, 0.00028
234, 0.00027
235, 0.00027
236, 0.00027
237, 0.00027
238, 0.00027
239, 0.00027
240, 0.00032
241, 0.00030
242, 0.00032
243, 0.00031
244, 0.00031
245, 0.00034
246, 0.00032
247, 0.00031
248, 0.00031
249, 0.00030
250, 0.00031
251, 0.00030
252, 0.00031
253, 0.00031
254, 0.00031
255, 0.00031
256, 0.00034
257, 0.00025
258, 0.00026
259, 0.00025
260, 0.00027
261, 0.00025
262, 0.00025
263, 0.00025
264, 0.00025
265, 0.00026
266, 0.00025
267, 0.00025
268, 0.00025
269, 0.00025
270, 0.00025
271, 0.00025
272, 0.00026
273, 0.00025
274, 0.00025
275, 0.00025
276, 0.00025
277, 0.00025
278, 0.00026
279, 0.00028
280, 0.00025
281, 0.00025
282, 0.00026
283, 0.00035
284, 0.00025
285, 0.00025
286, 0.00025
287, 0.00025
288, 0.00030
289, 0.00029
290, 0.00029
291, 0.00029
292, 0.00029
293, 0.00029
294, 0.00030
295, 0.00030
296, 0.00029
297, 0.00029
298, 0.00029
299, 0.00029
300, 0.00029
301, 0.00030
302, 0.00029
303, 0.00029
304, 0.00029
305, 0.00029
306, 0.00029
307, 0.00030
308, 0.00029
309, 0.00029
310, 0.00029
311, 0.00030
312, 0.00030
313, 0.00031
314, 0.00032
315, 0.00029
316, 0.00029
317, 0.00034
318, 0.00029
319, 0.00030
320, 0.00037
321, 0.00036
322, 0.00034
323, 0.00034
324, 0.00034
325, 0.00035
326, 0.00034
327, 0.00037
328, 0.00034
329, 0.00034
330, 0.00035
331, 0.00034
332, 0.00034
333, 0.00034
334, 0.00034
335, 0.00035
336, 0.00034
337, 0.00035
338, 0.00034
339, 0.00034
340, 0.00034
341, 0.00035
342, 0.00034
343, 0.00034
344, 0.00034
345, 0.00033
346, 0.00035
347, 0.00040
348, 0.00034
349, 0.00034
350, 0.00034
351, 0.00034
352, 0.00041
353, 0.00039
354, 0.00040
355, 0.00038
356, 0.00040
357, 0.00039
358, 0.00038
359, 0.00039
360, 0.00039
361, 0.00040
362, 0.00039
363, 0.00038
364, 0.00040
365, 0.00039
366, 0.00040
367, 0.00039
368, 0.00039
369, 0.00039
370, 0.00038
371, 0.00040
372, 0.00043
373, 0.00039
374, 0.00041
375, 0.00040
376, 0.00039
377, 0.00039
378, 0.00039
379, 0.00039
380, 0.00040
381, 0.00039
382, 0.00039
383, 0.00038
384, 0.00045
385, 0.00045
386, 0.00044
387, 0.00045
388, 0.00044
389, 0.00046
390, 0.00046
391, 0.00044
392, 0.00044
393, 0.00045
394, 0.00044
395, 0.00044
396, 0.00045
397, 0.00045
398, 0.00046
399, 0.00044
400, 0.00047
401, 0.00047
402, 0.00044
403, 0.00044
404, 0.00044
405, 0.00044
406, 0.00045
407, 0.00044
408, 0.00044
409, 0.00046
410, 0.00045
411, 0.00044
412, 0.00044
413, 0.00044
414, 0.00046
415, 0.00044
416, 0.00050
417, 0.00050
418, 0.00051
419, 0.00051
420, 0.00051
421, 0.00055
422, 0.00077
423, 0.00052
424, 0.00050
425, 0.00052
426, 0.00050
427, 0.00050
428, 0.00050
429, 0.00052
430, 0.00050
431, 0.00050
432, 0.00051
433, 0.00052
434, 0.00051
435, 0.00050
436, 0.00051
437, 0.00050
438, 0.00050
439, 0.00052
440, 0.00051
441, 0.00053
442, 0.00050
443, 0.00050
444, 0.00050
445, 0.00051
446, 0.00050
447, 0.00051
448, 0.00050
449, 0.00057
450, 0.00057
451, 0.00057
452, 0.00056
453, 0.00057
454, 0.00058
455, 0.00059
456, 0.00056
457, 0.00059
458, 0.00056
459, 0.00056
460, 0.00057
461, 0.00058
462, 0.00056
463, 0.00057
464, 0.00058
465, 0.00058
466, 0.00056
467, 0.00058
468, 0.00057
469, 0.00057
470, 0.00056
471, 0.00057
472, 0.00056
473, 0.00056
474, 0.00057
475, 0.00056
476, 0.00057
477, 0.00056
478, 0.00056
479, 0.00060
480, 0.00056
481, 0.00066
482, 0.00064
483, 0.00064
484, 0.00065
485, 0.00065
486, 0.00064
487, 0.00066
488, 0.00064
489, 0.00064
490, 0.00065
491, 0.00063
492, 0.00063
493, 0.00065
494, 0.00063
495, 0.00063
496, 0.00064
497, 0.00063
498, 0.00063
499, 0.00064
500, 0.00064
501, 0.00064
502, 0.00067
503, 0.00063
504, 0.00064
505, 0.00065
506, 0.00063
507, 0.00063
508, 0.00065
509, 0.00064
510, 0.00064
511, 0.00064
512, 0.00067
513, 0.00115
514, 0.00071
515, 0.00071
516, 0.00072
517, 0.00071
518, 0.00072
519, 0.00072
520, 0.00070
521, 0.00072
522, 0.00101
523, 0.00094
524, 0.00106
525, 0.00108
526, 0.00095
527, 0.00099
528, 0.00098
529, 0.00095
530, 0.00102
531, 0.00095
532, 0.00102
533, 0.00101
534, 0.00102
535, 0.00100
536, 0.00103
537, 0.00092
538, 0.00107
539, 0.00106
540, 0.00108
541, 0.00094
542, 0.00077
543, 0.00071
544, 0.00071
545, 0.00078
546, 0.00078
547, 0.00079
548, 0.00078
549, 0.00081
550, 0.00085
551, 0.00077
552, 0.00077
553, 0.00078
554, 0.00079
555, 0.00077
556, 0.00078
557, 0.00078
558, 0.00078
559, 0.00078
560, 0.00079
561, 0.00080
562, 0.00077
563, 0.00077
564, 0.00078
565, 0.00078
566, 0.00078
567, 0.00078
568, 0.00077
569, 0.00081
570, 0.00076
571, 0.00078
572, 0.00079
573, 0.00079
574, 0.00079
575, 0.00079
576, 0.00078
577, 0.00087
578, 0.00087
579, 0.00087
580, 0.00085
581, 0.00087
582, 0.00085
583, 0.00087
584, 0.00085
585, 0.00087
586, 0.00085
587, 0.00088
588, 0.00085
589, 0.00086
590, 0.00086
591, 0.00087
592, 0.00086
593, 0.00085
594, 0.00086
595, 0.00085
596, 0.00086
597, 0.00086
598, 0.00085
599, 0.00085
600, 0.00086
601, 0.00088
602, 0.00085
603, 0.00086
604, 0.00084
605, 0.00087
606, 0.00089
607, 0.00086
608, 0.00085
609, 0.00098
610, 0.00095
611, 0.00097
612, 0.00095
613, 0.00095
614, 0.00093
615, 0.00095
616, 0.00093
617, 0.00096
618, 0.00094
619, 0.00096
620, 0.00093
621, 0.00096
622, 0.00094
623, 0.00097
624, 0.00094
625, 0.00096
626, 0.00093
627, 0.00096
628, 0.00093
629, 0.00096
630, 0.00093
631, 0.00095
632, 0.00093
633, 0.00097
634, 0.00095
635, 0.00095
636, 0.00098
637, 0.00096
638, 0.00093
639, 0.00096
640, 0.00095
641, 0.00104
642, 0.00103
643, 0.00104
644, 0.00102
645, 0.00105
646, 0.00104
647, 0.00104
648, 0.00102
649, 0.00104
650, 0.00103
651, 0.00102
652, 0.00103
653, 0.00103
654, 0.00103
655, 0.00110
656, 0.00104
657, 0.00103
658, 0.00105
659, 0.00102
660, 0.00103
661, 0.00105
662, 0.00103
663, 0.00103
664, 0.00102
665, 0.00111
666, 0.00103
667, 0.00103
668, 0.00102
669, 0.00104
670, 0.00103
671, 0.00104
672, 0.00102
673, 0.00114
674, 0.00113
675, 0.00112
676, 0.00113
677, 0.00112
678, 0.00112
679, 0.00111
680, 0.00113
681, 0.00113
682, 0.00111
683, 0.00115
684, 0.00111
685, 0.00115
686, 0.00112
687, 0.00112
688, 0.00111
689, 0.00113
690, 0.00112
691, 0.00116
692, 0.00111
693, 0.00113
694, 0.00112
695, 0.00113
696, 0.00120
697, 0.00114
698, 0.00113
699, 0.00111
700, 0.00112
701, 0.00113
702, 0.00113
703, 0.00113
704, 0.00112
705, 0.00122
706, 0.00121
707, 0.00121
708, 0.00121
709, 0.00137
710, 0.00122
711, 0.00122
712, 0.00119
713, 0.00124
714, 0.00120
715, 0.00127
716, 0.00122
717, 0.00121
718, 0.00122
719, 0.00122
720, 0.00121
721, 0.00130
722, 0.00122
723, 0.00121
724, 0.00121
725, 0.00120
726, 0.00120
727, 0.00121
728, 0.00120
729, 0.00122
730, 0.00124
